CustomerID,Age,Qualification,Occupation,Marital Status,Home Mortgage,Personal Loan,Has Other Bank Account,Last Contact Direction,Last Contact Duration,Last Contact Month,Last Contact Weekday,Number of Current Campaign Calls,Number of Previous Campaign Calls,Previous Campaign Outcome,RBA Cash Rate,Employment Variation Rate,Consumer Confidence Index,Sale Outcome
CU644169,21,Primary Education,Student,Single,Unknown,Unknown,No,Inbound,875.0,September,Tuesday,1,0.0,Nonexistent,0.77,-3.4,92.379,Sale
CU061759,53,Bachelor Degree Level or Higher,Manager,Married,Yes,Yes,No,Outbound,81.0,August,Friday,1,0.0,Nonexistent,4.963,1.4,93.444,No Sale
CU945871,36,Bachelor Degree Level or Higher,Clerical and administrative,Single,No,No,No,Inbound,146.0,May,Friday,3,1.0,No Sale,1.313,-1.8,92.893,No Sale
CU525668,43,Graduate Diploma and Graduate Certificate,Labourer,Single,No,No,No,Inbound,375.0,May,Monday,3,0.0,Nonexistent,1.244,-1.8,92.893,No Sale
CU520347,33,High School Certificate,Community and personal service,Married,No,No,No,Inbound,738.0,August,Thursday,1,0.0,Nonexistent,0.873,-2.9,92.201,Sale
CU486076,34,Primary Education,Clerical and administrative,Married,Yes,Yes,No,Inbound,102.0,November,Wednesday,2,0.0,Nonexistent,4.12,-0.1,93.2,No Sale
CU480383,38,Bachelor Degree Level or Higher,Clerical and administrative,Married,Yes,No,No,Outbound,197.0,June,Thursday,1,0.0,Nonexistent,4.866,1.4,94.465,No Sale
CU145887,53,Bachelor Degree Level or Higher,Manager,Married,Yes,No,No,Outbound,97.0,August,Tuesday,1,0.0,Nonexistent,0.904,-1.7,94.027,Sale
CU312334,30,Bachelor Degree Level or Higher,Clerical and administrative,Single,Yes,No,No,Inbound,182.0,August,Wednesday,1,0.0,Nonexistent,4.967,1.4,93.444,No Sale
CU097798,19,Prefer not to say,Student,Single,Yes,No,No,Inbound,438.0,April,Monday,1,0.0,Nonexistent,1.405,-1.8,93.075,Sale
CU219463,44,Graduate Diploma and Graduate Certificate,Technicians and Trades,Married,Yes,No,No,Inbound,135.0,May,Friday,1,0.0,Nonexistent,1.259,-1.8,92.893,No Sale
CU946041,24,Graduate Diploma and Graduate Certificate,Technicians and Trades,Single,No,No,No,Inbound,582.0,May,Friday,2,0.0,Nonexistent,1.25,-1.8,92.893,No Sale
CU407878,55,Primary Education,Community and personal service,Married,Yes,No,Yes,Inbound,326.0,July,Tuesday,6,0.0,Nonexistent,4.962,1.4,93.918,No Sale
CU101106,33,Primary Education,Labourer,Single,Yes,Yes,Yes,Inbound,103.0,July,Friday,2,0.0,Nonexistent,4.963,1.4,93.918,No Sale
CU125240,30,Primary Education,Labourer,Married,Yes,No,No,Inbound,347.0,July,Thursday,5,0.0,Nonexistent,4.962,1.4,93.918,No Sale
CU640129,46,Bachelor Degree Level or Higher,Clerical and administrative,Single,No,No,No,Inbound,852.0,July,Friday,9,0.0,Nonexistent,4.957,1.4,93.918,Sale
CU487833,36,High School Certificate,Entrepreneur,Married,Yes,No,No,Outbound,104.0,November,Monday,1,0.0,Nonexistent,4.191,-0.1,93.2,No Sale
CU476287,33,Prefer not to say,Student,Single,No,No,No,Outbound,137.0,June,Friday,3,0.0,Nonexistent,1.268,-2.9,92.963,No Sale
CU476124,33,High School Certificate,Manager,Married,No,Yes,No,Inbound,375.0,November,Wednesday,1,0.0,Nonexistent,4.12,-0.1,93.2,No Sale
CU859144,46,Primary Education,Self-employed,Divorced,Yes,No,No,Outbound,217.0,June,Monday,1,0.0,Nonexistent,4.961,1.4,94.465,No Sale
CU937476,52,Bachelor Degree Level or Higher,Manager,Divorced,No,No,No,Inbound,185.0,November,Friday,2,0.0,Nonexistent,4.021,-0.1,93.2,No Sale
CU473131,52,Bachelor Degree Level or Higher,Clerical and administrative,Married,No,No,No,Inbound,429.0,May,Wednesday,3,1.0,No Sale,1.281,-1.8,92.893,Sale
CU041848,36,High School Certificate,Community and personal service,Married,Yes,No,No,Inbound,14.0,July,Thursday,6,0.0,Nonexistent,4.968,1.4,93.918,No Sale
CU240261,47,Bachelor Degree Level or Higher,Clerical and administrative,Married,Yes,No,No,Inbound,653.0,August,Tuesday,5,0.0,Nonexistent,4.965,1.4,93.444,No Sale
CU004229,29,Primary Education,Technicians and Trades,Single,Yes,No,No,Inbound,288.0,May,Monday,2,0.0,Nonexistent,1.299,-1.8,92.893,No Sale
CU742133,38,Primary Education,Labourer,Married,No,No,No,Inbound,277.0,April,Tuesday,1,0.0,Nonexistent,1.453,-1.8,93.075,No Sale
CU738285,37,Primary Education,Clerical and administrative,Married,Yes,No,No,Outbound,209.0,June,Thursday,3,0.0,Nonexistent,4.866,1.4,94.465,No Sale
CU297530,26,Graduate Diploma and Graduate Certificate,Labourer,Married,Yes,No,Yes,Outbound,346.0,May,Monday,2,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU328284,50,Primary Education,Labourer,Divorced,No,No,No,Outbound,222.0,June,Wednesday,2,0.0,Nonexistent,4.959,1.4,94.465,No Sale
CU666175,35,Bachelor Degree Level or Higher,Manager,Married,Yes,No,No,Inbound,284.0,August,Tuesday,1,0.0,Nonexistent,4.966,1.4,93.444,No Sale
CU419516,68,High School Certificate,Retired,Divorced,Yes,Yes,No,Inbound,340.0,July,Wednesday,1,1.0,Sale,0.896,-1.7,94.215,Sale
CU495022,55,Primary Education,Labourer,Single,No,Yes,Yes,Inbound,194.0,July,Tuesday,3,0.0,Nonexistent,4.961,1.4,93.918,No Sale
CU170013,36,Primary Education,Labourer,Married,No,No,No,Inbound,151.0,May,Tuesday,1,0.0,Nonexistent,1.291,-1.8,92.893,No Sale
CU156078,31,High School Certificate,Technicians and Trades,Divorced,No,No,No,Inbound,67.0,August,Tuesday,3,0.0,Nonexistent,4.965,1.4,93.444,No Sale
CU927532,36,Bachelor Degree Level or Higher,Clerical and administrative,Married,No,No,No,Inbound,641.0,May,Tuesday,4,0.0,Nonexistent,0.697,-1.8,93.876,Sale
CU557727,73,Primary Education,Retired,Divorced,Yes,No,Yes,Outbound,195.0,August,Monday,1,0.0,Nonexistent,0.904,-1.7,94.027,No Sale
CU389069,44,Prefer not to say,Prefer not to say,Married,Unknown,Unknown,Yes,Inbound,163.0,August,Tuesday,1,0.0,Nonexistent,4.963,1.4,93.444,No Sale
CU342573,30,Graduate Diploma and Graduate Certificate,Technicians and Trades,Married,Yes,No,No,Inbound,263.0,March,Tuesday,2,2.0,Sale,0.655,-1.8,93.369,Sale
CU254620,42,Bachelor Degree Level or Higher,Clerical and administrative,Single,No,No,No,Inbound,286.0,August,Wednesday,3,0.0,Nonexistent,4.967,1.4,93.444,No Sale
CU633655,50,Graduate Diploma and Graduate Certificate,Unemployed,Married,Yes,Yes,Yes,Inbound,225.0,July,Thursday,1,0.0,Nonexistent,4.962,1.4,93.918,No Sale
CU514899,41,Bachelor Degree Level or Higher,Community and personal service,Married,Yes,No,No,Inbound,283.0,November,Thursday,1,0.0,Nonexistent,4.076,-0.1,93.2,No Sale
CU329345,38,High School Certificate,Technicians and Trades,Divorced,Yes,No,No,Inbound,171.0,August,Monday,2,0.0,Nonexistent,4.965,1.4,93.444,No Sale
CU091933,49,Graduate Diploma and Graduate Certificate,Technicians and Trades,Married,No,No,No,Outbound,63.0,May,Thursday,2,0.0,Nonexistent,4.855,1.1,93.994,No Sale
CU775941,39,High School Certificate,Manager,Married,No,No,No,Inbound,271.0,August,Wednesday,1,0.0,Nonexistent,4.965,1.4,93.444,No Sale
CU498562,48,Primary Education,Clerical and administrative,Single,No,No,Yes,Inbound,340.0,November,Wednesday,2,0.0,Nonexistent,4.12,-0.1,93.2,No Sale
CU039230,71,Prefer not to say,Housekeeper,Married,Yes,No,No,Inbound,122.0,May,Friday,2,1.0,No Sale,1.259,-1.8,92.893,No Sale
CU557597,45,Bachelor Degree Level or Higher,Clerical and administrative,Married,Yes,No,Yes,Inbound,478.0,July,Monday,11,0.0,Nonexistent,4.96,1.4,93.918,No Sale
CU882428,59,Prefer not to say,Retired,Married,Yes,No,No,Outbound,96.0,May,Thursday,2,0.0,Nonexistent,4.855,1.1,93.994,No Sale
CU725240,51,High School Certificate,Clerical and administrative,Married,Yes,No,No,Inbound,109.0,November,Tuesday,1,0.0,Nonexistent,4.153,-0.1,93.2,No Sale
CU927915,44,Primary Education,Labourer,Single,Yes,No,No,Outbound,106.0,May,Thursday,1,0.0,Nonexistent,4.86,1.1,93.994,No Sale
CU113259,51,Bachelor Degree Level or Higher,Entrepreneur,Single,No,No,No,Inbound,139.0,November,Thursday,1,0.0,Nonexistent,4.076,-0.1,93.2,No Sale
CU339361,36,High School Certificate,Unemployed,Divorced,Yes,No,No,Inbound,55.0,November,Monday,1,0.0,Nonexistent,4.191,-0.1,93.2,No Sale
CU969828,43,Bachelor Degree Level or Higher,Clerical and administrative,Married,Yes,No,No,Inbound,414.0,November,Monday,2,0.0,Nonexistent,4.191,-0.1,93.2,No Sale
CU587824,22,Graduate Diploma and Graduate Certificate,Community and personal service,Single,Yes,No,No,Inbound,84.0,September,Thursday,1,2.0,No Sale,0.878,-1.1,94.199,No Sale
CU747322,31,Primary Education,Manager,Divorced,No,No,No,Outbound,198.0,May,Wednesday,3,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU578402,38,Prefer not to say,Student,Single,No,Yes,No,Inbound,248.0,March,Monday,1,4.0,Sale,0.639,-1.8,93.369,Sale
CU258396,40,Primary Education,Labourer,Married,No,No,No,Outbound,13.0,June,Wednesday,14,0.0,Nonexistent,4.962,1.4,94.465,No Sale
CU785341,34,Graduate Diploma and Graduate Certificate,Technicians and Trades,Married,No,No,No,Inbound,88.0,August,Thursday,3,0.0,Nonexistent,4.963,1.4,93.444,No Sale
CU731506,47,Bachelor Degree Level or Higher,Technicians and Trades,Married,No,No,No,Inbound,258.0,November,Wednesday,1,1.0,No Sale,4.12,-0.1,93.2,No Sale
CU622942,44,Primary Education,Labourer,Married,Yes,Yes,No,Inbound,180.0,May,Tuesday,1,0.0,Nonexistent,1.344,-1.8,92.893,No Sale
CU862098,40,High School Certificate,Clerical and administrative,Divorced,Yes,No,No,Inbound,164.0,May,Friday,1,0.0,Nonexistent,1.25,-1.8,92.893,No Sale
CU751448,26,Graduate Diploma and Graduate Certificate,Student,Single,Yes,No,No,Inbound,96.0,June,Wednesday,1,1.0,No Sale,1.26,-2.9,92.963,No Sale
CU606395,59,Primary Education,Clerical and administrative,Married,No,No,Yes,Inbound,142.0,July,Thursday,1,0.0,Nonexistent,4.962,1.4,93.918,No Sale
CU017507,46,Primary Education,Labourer,Married,Unknown,Unknown,No,Outbound,445.0,May,Monday,2,0.0,Nonexistent,4.858,1.1,93.994,No Sale
CU299564,37,High School Certificate,Clerical and administrative,Single,Yes,Yes,No,Inbound,114.0,July,Thursday,4,2.0,No Sale,0.782,-1.7,94.215,No Sale
CU755108,47,Prefer not to say,Self-employed,Married,No,No,Yes,Outbound,22.0,May,Wednesday,3,0.0,Nonexistent,4.859,1.1,93.994,No Sale
CU491237,29,High School Certificate,Clerical and administrative,Married,Yes,No,No,Inbound,292.0,June,Wednesday,1,1.0,No Sale,0.727,-1.7,94.055,Sale
CU905982,39,High School Certificate,Community and personal service,Married,No,No,No,Inbound,65.0,September,Tuesday,1,0.0,Nonexistent,0.755,-3.4,92.379,Sale
CU784373,49,Primary Education,Labourer,Married,Yes,No,Yes,Outbound,27.0,May,Wednesday,1,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU980847,65,Primary Education,Retired,Married,Yes,Yes,No,Inbound,190.0,October,Wednesday,1,3.0,Sale,0.985,-1.1,94.601,Sale
CU781357,50,Bachelor Degree Level or Higher,Manager,Divorced,No,No,No,Inbound,60.0,July,Monday,6,0.0,Nonexistent,4.962,1.4,93.918,No Sale
CU533557,31,Bachelor Degree Level or Higher,Community and personal service,Single,No,Yes,No,Inbound,409.0,July,Friday,2,0.0,Nonexistent,4.957,1.4,93.918,No Sale
CU895760,54,High School Certificate,Housekeeper,Married,Yes,Yes,No,Inbound,267.0,April,Thursday,1,1.0,No Sale,1.365,-1.8,93.075,No Sale
CU114707,32,Bachelor Degree Level or Higher,Technicians and Trades,Single,Yes,No,No,Inbound,42.0,July,Friday,2,0.0,Nonexistent,4.963,1.4,93.918,No Sale
CU468671,56,Graduate Diploma and Graduate Certificate,Clerical and administrative,Married,Yes,No,No,Inbound,124.0,November,Tuesday,1,1.0,No Sale,4.153,-0.1,93.2,No Sale
CU154977,30,Primary Education,Unemployed,Single,No,No,No,Inbound,142.0,April,Wednesday,4,0.0,Nonexistent,1.445,-1.8,93.075,Sale
CU753091,24,High School Certificate,Community and personal service,Married,Yes,No,Yes,Inbound,1012.0,May,Friday,3,0.0,Nonexistent,1.25,-1.8,92.893,Sale
CU782224,37,Bachelor Degree Level or Higher,Manager,Married,Yes,No,No,Inbound,292.0,July,Monday,8,0.0,Nonexistent,4.96,1.4,93.918,No Sale
CU883799,31,Bachelor Degree Level or Higher,Unemployed,Married,Yes,No,No,Inbound,420.0,August,Friday,4,0.0,Nonexistent,4.966,1.4,93.444,No Sale
CU804188,35,Bachelor Degree Level or Higher,Clerical and administrative,Single,Yes,No,No,Inbound,530.0,November,Friday,1,0.0,Nonexistent,4.021,-0.1,93.2,Sale
CU459053,32,Bachelor Degree Level or Higher,Clerical and administrative,Married,Yes,No,No,Inbound,262.0,November,Friday,1,0.0,Nonexistent,4.021,-0.1,93.2,No Sale
CU756898,42,Primary Education,Labourer,Married,No,Yes,No,Outbound,292.0,June,Wednesday,1,0.0,Nonexistent,4.864,1.4,94.465,No Sale
CU261506,45,Graduate Diploma and Graduate Certificate,Housekeeper,Married,No,No,Yes,Outbound,166.0,May,Monday,2,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU475967,42,High School Certificate,Community and personal service,Married,No,No,No,Outbound,984.0,May,Friday,2,0.0,Nonexistent,4.864,1.1,93.994,Sale
CU146993,29,Bachelor Degree Level or Higher,Clerical and administrative,Single,Yes,No,Yes,Inbound,163.0,August,Friday,1,0.0,Nonexistent,4.966,1.4,93.444,No Sale
CU455241,28,High School Certificate,Clerical and administrative,Married,Unknown,Unknown,No,Inbound,502.0,July,Tuesday,3,0.0,Nonexistent,4.961,1.4,93.918,No Sale
CU044821,49,Bachelor Degree Level or Higher,Technicians and Trades,Single,Yes,No,No,Inbound,861.0,April,Thursday,2,0.0,Nonexistent,1.365,-1.8,93.075,Sale
CU421316,51,Primary Education,Labourer,Divorced,No,Yes,No,Inbound,16.0,April,Monday,5,0.0,Nonexistent,1.405,-1.8,93.075,No Sale
CU547091,34,High School Certificate,Clerical and administrative,Married,No,No,No,Inbound,113.0,November,Monday,1,0.0,Nonexistent,4.191,-0.1,93.2,No Sale
CU046115,35,High School Certificate,Clerical and administrative,Married,Yes,No,No,Outbound,131.0,June,Friday,4,0.0,Nonexistent,4.947,1.4,94.465,No Sale
CU557672,31,Bachelor Degree Level or Higher,Clerical and administrative,Single,No,Yes,No,Inbound,212.0,November,Wednesday,2,6.0,Sale,1.048,-1.1,94.767,No Sale
CU891492,58,Prefer not to say,Technicians and Trades,Divorced,Yes,No,Yes,Inbound,261.0,July,Tuesday,4,0.0,Nonexistent,4.961,1.4,93.918,No Sale
CU479543,35,High School Certificate,Labourer,Married,No,No,No,Inbound,895.0,May,Tuesday,1,0.0,Nonexistent,1.344,-1.8,92.893,Sale
CU349246,29,Bachelor Degree Level or Higher,Clerical and administrative,Single,Yes,No,No,Inbound,244.0,May,Tuesday,1,0.0,Nonexistent,1.266,-1.8,92.893,No Sale
CU483348,38,Primary Education,Labourer,Married,Yes,No,No,Outbound,389.0,July,Thursday,2,0.0,Nonexistent,4.966,1.4,93.918,No Sale
CU372870,58,High School Certificate,Clerical and administrative,Married,No,No,No,Inbound,337.0,September,Thursday,1,1.0,Sale,0.878,-1.1,94.199,Sale
CU536345,43,Bachelor Degree Level or Higher,Manager,Married,No,No,No,Inbound,121.0,August,Monday,5,,Nonexistent,4.963,1.4,93.444,No Sale
CU796776,50,High School Certificate,Clerical and administrative,Divorced,Yes,No,No,Inbound,430.0,November,Friday,1,0.0,Nonexistent,4.021,-0.1,93.2,No Sale
CU270839,36,Bachelor Degree Level or Higher,Manager,Married,Yes,No,No,Inbound,86.0,March,Thursday,2,0.0,Nonexistent,1.538,-1.8,92.843,No Sale
CU415740,42,High School Certificate,Community and personal service,Married,Yes,No,No,Outbound,304.0,May,Monday,4,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU045811,39,High School Certificate,Clerical and administrative,Married,No,No,Yes,Inbound,210.0,July,Thursday,2,0.0,Nonexistent,4.958,1.4,93.918,No Sale
CU364630,37,High School Certificate,Clerical and administrative,Single,Yes,No,No,Inbound,103.0,November,Friday,2,0.0,Nonexistent,4.021,-0.1,93.2,No Sale
CU833190,36,Bachelor Degree Level or Higher,Technicians and Trades,Married,Unknown,Unknown,No,Inbound,1334.0,September,Thursday,2,0.0,Nonexistent,0.879,-1.1,94.199,Sale
CU060069,41,Bachelor Degree Level or Higher,Clerical and administrative,Married,Yes,No,No,Inbound,269.0,July,Friday,7,3.0,Sale,0.896,-1.7,94.215,No Sale
CU003756,24,Graduate Diploma and Graduate Certificate,Technicians and Trades,Married,No,Yes,No,Inbound,167.0,May,Wednesday,1,0.0,Nonexistent,1.281,-1.8,92.893,No Sale
CU540668,57,Primary Education,Labourer,Married,No,No,Yes,Inbound,168.0,July,Friday,1,0.0,Nonexistent,4.957,1.4,93.918,No Sale
CU745349,29,High School Certificate,Community and personal service,Divorced,Yes,No,No,Outbound,56.0,June,Friday,2,0.0,Nonexistent,4.947,1.4,94.465,No Sale
CU275178,27,Bachelor Degree Level or Higher,Self-employed,Single,No,No,No,Outbound,24.0,October,Friday,1,0.0,Nonexistent,5.045,-0.1,93.798,No Sale
CU135130,33,Bachelor Degree Level or Higher,Technicians and Trades,Single,Unknown,Unknown,Yes,Inbound,690.0,August,Wednesday,1,0.0,Nonexistent,4.965,1.4,93.444,No Sale
CU072474,36,Primary Education,Community and personal service,Single,No,Yes,Yes,Outbound,230.0,May,Friday,1,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU257204,43,Bachelor Degree Level or Higher,Clerical and administrative,Married,Yes,No,No,Inbound,262.0,June,Wednesday,2,1.0,Sale,1.26,-2.9,92.963,Sale
CU648055,58,Primary Education,Housekeeper,Married,No,No,No,Inbound,54.0,August,Thursday,1,0.0,Nonexistent,4.962,1.4,93.444,No Sale
CU903987,30,Graduate Diploma and Graduate Certificate,Technicians and Trades,Married,Yes,No,No,Inbound,156.0,May,Friday,4,0.0,Nonexistent,1.313,-1.8,92.893,No Sale
CU082428,47,Primary Education,Labourer,Married,Yes,No,No,Outbound,133.0,May,Tuesday,12,0.0,Nonexistent,4.856,1.1,93.994,No Sale
CU350645,31,Primary Education,Labourer,Married,Yes,No,No,Outbound,22.0,May,Friday,7,1.0,No Sale,1.25,-1.8,92.893,No Sale
CU118966,25,High School Certificate,Community and personal service,Single,No,Yes,No,Outbound,411.0,July,Thursday,2,4.0,Sale,0.81,-1.7,94.215,Sale
CU504681,26,Graduate Diploma and Graduate Certificate,Technicians and Trades,Single,Yes,No,No,Inbound,378.0,April,Friday,1,0.0,Nonexistent,1.405,-1.8,93.075,Sale
CU351643,61,Primary Education,Retired,Married,Yes,No,No,Inbound,234.0,November,Wednesday,1,0.0,Nonexistent,0.716,-3.4,92.649,Sale
CU725938,27,High School Certificate,Housekeeper,Married,Yes,No,No,Inbound,189.0,July,Friday,2,0.0,Nonexistent,4.963,1.4,93.918,No Sale
CU281480,41,Graduate Diploma and Graduate Certificate,Technicians and Trades,Single,Yes,No,No,Inbound,175.0,May,Tuesday,2,1.0,No Sale,1.291,-1.8,92.893,No Sale
CU281048,43,High School Certificate,Clerical and administrative,Divorced,No,No,No,Outbound,319.0,June,Tuesday,1,0.0,,4.864,1.4,94.465,No Sale
CU733732,42,Bachelor Degree Level or Higher,Clerical and administrative,Married,No,No,No,Inbound,1142.0,July,Thursday,5,0.0,Nonexistent,4.968,1.4,93.918,Sale
CU364901,44,Primary Education,Labourer,Married,Yes,No,No,Inbound,178.0,April,Thursday,1,0.0,Nonexistent,1.41,-1.8,93.075,No Sale
CU001078,51,Primary Education,Technicians and Trades,Married,Yes,No,No,Inbound,166.0,July,Tuesday,2,0.0,Nonexistent,4.961,1.4,93.918,No Sale
CU167813,28,Graduate Diploma and Graduate Certificate,Technicians and Trades,Single,Yes,No,No,Outbound,65.0,May,Friday,13,0.0,Nonexistent,4.864,1.1,93.994,No Sale
CU775718,56,Primary Education,Clerical and administrative,Married,Yes,No,No,Inbound,118.0,July,Tuesday,5,0.0,Nonexistent,4.961,1.4,93.918,No Sale
CU159325,26,High School Certificate,Unemployed,Married,Yes,No,No,Inbound,474.0,July,Friday,7,0.0,Nonexistent,0.822,-1.7,94.215,Sale
CU585097,22,High School Certificate,Student,Single,No,No,No,Inbound,270.0,October,Friday,3,1.0,Sale,0.73,-3.4,92.431,Sale
CU453591,36,High School Certificate,Labourer,Single,Yes,No,No,Inbound,8.0,July,Thursday,24,0.0,Nonexistent,4.968,1.4,93.918,No Sale
CU515454,39,Bachelor Degree Level or Higher,Technicians and Trades,Married,Yes,No,No,Inbound,141.0,July,Wednesday,8,0.0,Nonexistent,4.963,1.4,93.918,No Sale
CU853406,58,Primary Education,Manager,Married,No,No,Yes,Outbound,301.0,June,Friday,2,0.0,Nonexistent,4.967,1.4,94.465,No Sale
CU134759,45,Bachelor Degree Level or Higher,Clerical and administrative,Divorced,No,No,No,Outbound,114.0,May,Friday,2,0.0,Nonexistent,4.859,1.1,93.994,No Sale
CU941183,33,Bachelor Degree Level or Higher,Clerical and administrative,Married,Unknown,Unknown,No,Inbound,73.0,August,Monday,4,0.0,Nonexistent,4.963,1.4,93.444,No Sale
CU606765,53,Prefer not to say,Community and personal service,Married,Yes,No,Yes,Inbound,60.0,July,Monday,1,0.0,Nonexistent,4.962,1.4,93.918,No Sale
CU278048,78,Graduate Diploma and Graduate Certificate,Retired,Married,No,No,No,Inbound,319.0,November,Friday,2,1.0,No Sale,0.718,-3.4,92.649,Sale
CU970929,33,High School Certificate,Community and personal service,Divorced,Yes,Yes,No,Inbound,420.0,April,Friday,1,0.0,Nonexistent,1.479,-1.8,93.075,No Sale
CU824386,27,High School Certificate,Clerical and administrative,Single,No,No,No,Outbound,415.0,August,Wednesday,3,0.0,Nonexistent,0.834,-2.9,92.201,Sale
CU704963,36,Primary Education,Labourer,Married,Yes,No,No,Inbound,169.0,November,Wednesday,1,0.0,Nonexistent,4.12,-0.1,93.2,No Sale
CU589688,26,Primary Education,Entrepreneur,Married,No,No,Yes,Inbound,510.0,July,Tuesday,1,0.0,Nonexistent,4.962,1.4,93.918,No Sale
CU221864,37,High School Certificate,Technicians and Trades,Married,No,No,No,Inbound,190.0,August,Tuesday,1,0.0,Nonexistent,4.963,1.4,93.444,No Sale
CU526658,68,Primary Education,Retired,Married,Yes,No,No,Inbound,102.0,October,Tuesday,1,2.0,Sale,0.728,-3.4,92.431,Sale
